ORDER_ID,CUSTOMER_ID,ORDER_DATE,CATEGORY,           PRICE,    QUANTITY,REVENUE,PAYMENT_METHOD,CUSTOMER_AGE,GENDER,REVIEW_SCORE,IS_RETURNED
O103114,C1307,9/7/2023,Home,186.03,2,372.06,UPI,50,Male,4,0
O103115,C1298,8/9/2023,Electronics,488.05,2,976.1,Bank Transfer,25,Male,3,1
O103116,C1302,11/22/2023,Books,91.55,1,91.55,Bank Transfer,35,Male,3,0
O103117,C1129,7/28/2023,Books,79.52,1,79.52,Debit Card,57,Female,5,0
O103118,C1324,4/1/2023,Home,25.92,4,103.68,UPI,61,Female,3,0
O103119,C1264,5/26/2023,Beauty,411.32,1,411.32,Debit Card,43,Female,3,0
O103120,C1445,9/30/2023,Clothing,487.1,2,974.2,Debit Card,38,Female,4,0
O103121,C1348,10/15/2023,Books,282.43,4,1129.72,Debit Card,25,Female,4,0
O103122,C1058,4/4/2023,Sports,431.88,4,1727.52,Credit Card,53,Female,3,1
O103123,C1458,9/18/2023,Sports,138.86,3,416.58,Bank Transfer,47,Male,3,0
O103124,C1092,2/3/2023,Sports,99.68,2,199.36,Debit Card,45,Male,5,0
O103125,C1474,8/15/2023,Home,412.68,2,825.36,UPI,20,Male,2,0
O103126,C1100,2/25/2023,Clothing,300.24,3,900.72,PayPal,45,Female,3,1
O103127,C1257,6/6/2023,Home,431.94,3,1295.82,UPI,62,Female,2,0
O103128,C1053,12/17/2023,Home,111.2,4,444.8,UPI,41,Male,2,0
O103129,C1293,12/11/2023,Clothing,217.18,4,868.72,Debit Card,32,Male,4,0
O103130,C1099,7/22/2023,Clothing,418.62,2,837.24,PayPal,52,Male,5,1
O103131,C1167,9/22/2023,Sports,20.87,2,41.74,UPI,46,Female,3,0
O103132,C1400,5/18/2023,Clothing,242.24,2,484.48,Debit Card,30,Female,4,0
O103133,C1479,6/5/2023,Home,329.13,3,987.39,PayPal,52,Female,5,0
O103134,C1171,7/1/2023,Beauty,347.71,3,1043.13,Debit Card,26,Female,4,0
O103135,C1158,8/6/2023,Books,89.52,3,268.56,Bank Transfer,35,Female,4,1
O103136,C1003,7/26/2023,Electronics,424.64,4,1698.56,Bank Transfer,43,Female,4,0
O103137,C1331,3/13/2023,Sports,135.29,1,135.29,Debit Card,21,Male,5,0
O103138,C1420,12/27/2023,Clothing,443.29,1,443.29,PayPal,25,Female,5,0
O103139,C1151,7/11/2023,Electronics,194.11,2,388.22,Debit Card,44,Female,2,0
O103140,C1405,7/15/2023,Home,472.44,1,472.44,UPI,40,Male,4,1
O103141,C1409,4/21/2023,Books,409.15,4,1636.6,UPI,54,Female,4,0
O103142,C1439,5/21/2023,Electronics,55.58,3,166.74,Credit Card,59,Male,4,0
O103143,C1083,6/16/2023,Beauty,323.18,1,323.18,Bank Transfer,57,Female,4,0
O103144,C1488,1/24/2023,Beauty,162.81,1,162.81,Bank Transfer,64,Female,4,0
O103145,C1128,5/24/2023,Books,283.01,1,283.01,UPI,35,Female,4,0
O103146,C1031,2/21/2023,Electronics,196.73,4,786.92,Debit Card,46,Female,5,0
O103147,C1276,7/9/2023,Sports,212.5,1,212.5,Debit Card,22,Male,4,0
O103148,C1242,3/10/2023,Beauty,27.74,1,27.74,Credit Card,57,Female,3,0
O103149,C1397,7/31/2023,Clothing,425.32,2,850.64,PayPal,20,Female,4,1
O103150,C1294,4/13/2023,Books,218.38,3,655.14,Credit Card,26,Female,4,0
O103151,C1126,6/17/2023,Books,411.66,1,411.66,UPI,42,Female,3,1
O103152,C1286,9/29/2023,Home,80.79,3,242.37,Credit Card,54,Male,4,0
O103153,C1396,2/4/2023,Beauty,54.28,3,162.84,Debit Card,18,Female,4,0
O103154,C1464,8/17/2023,Beauty,273.23,2,546.46,PayPal,47,Male,4,1
O103155,C1165,8/28/2023,Clothing,47.32,3,141.96,Bank Transfer,42,Female,5,0
O103156,C1171,4/12/2023,Beauty,43.96,2,87.92,Debit Card,51,Female,3,0
O103157,C1310,1/12/2023,Clothing,470.62,3,1411.86,Credit Card,34,Female,4,0
O103158,C1219,7/22/2023,Sports,63.69,2,127.38,Credit Card,27,Male,1,0
O103159,C1468,9/20/2023,Home,142.42,4,569.68,Credit Card,20,Female,3,0
O103160,C1017,9/16/2023,Home,425.77,1,425.77,UPI,51,Female,2,0
O103161,C1145,10/22/2023,Home,107.69,2,215.38,Credit Card,57,Male,4,0
O103162,C1290,2/17/2023,Books,195.13,4,780.52,Credit Card,48,Male,5,0
O103163,C1409,9/20/2023,Electronics,9.94,2,19.88,UPI,34,Female,4,0
O103164,C1313,11/29/2023,Clothing,220.95,1,220.95,Credit Card,33,Female,4,0
O103165,C1419,5/22/2023,Sports,365.77,4,1463.08,Bank Transfer,40,Male,3,0
O103166,C1334,6/19/2023,Electronics,109.68,4,438.72,PayPal,32,Female,2,0
O103167,C1233,9/28/2023,Beauty,23.1,4,92.4,Bank Transfer,26,Male,5,0
O103168,C1206,10/22/2023,Home,335.78,1,335.78,Credit Card,21,Female,4,1
O103169,C1010,1/5/2023,Clothing,15.61,1,15.61,Debit Card,27,Female,5,0
O103170,C1078,5/13/2023,Clothing,88.11,4,352.44,UPI,49,Female,3,0
O103171,C1273,8/23/2023,Beauty,357.53,3,1072.59,PayPal,28,Female,4,0
O103172,C1458,10/23/2023,Clothing,213.56,1,213.56,PayPal,55,Male,5,0
O103173,C1106,6/7/2023,Clothing,312.46,1,312.46,Credit Card,37,Male,4,1
O103174,C1274,11/5/2023,Electronics,440.14,4,1760.56,PayPal,32,Female,3,0
O103175,C1489,2/5/2023,Home,268.59,4,1074.36,Debit Card,20,Male,4,0
O103176,C1337,4/17/2023,Clothing,165.31,1,165.31,Debit Card,25,Male,5,0
O103177,C1218,5/19/2023,Clothing,178.08,1,178.08,PayPal,27,Female,4,0
O103178,C1014,3/12/2023,Sports,270.53,1,270.53,Credit Card,64,Female,3,0
O103179,C1014,8/16/2023,Beauty,92.71,1,92.71,PayPal,60,Female,1,0
O103180,C1026,8/17/2023,Sports,341.03,1,341.03,Bank Transfer,38,Male,4,0
O103181,C1106,7/14/2023,Books,56.13,2,112.26,Credit Card,26,Male,4,0
O103182,C1497,3/31/2023,Books,285.36,1,285.36,UPI,59,Male,3,0
O103183,C1084,4/18/2023,Electronics,226.45,4,905.8,Bank Transfer,59,Female,2,0
O103184,C1384,6/12/2023,Sports,151.52,2,303.04,PayPal,57,Male,5,0
O103185,C1047,9/17/2023,Home,159.07,4,636.28,Bank Transfer,59,Female,5,0
O103186,C1261,2/27/2023,Sports,373.21,4,1492.84,Credit Card,46,Male,5,0
O103187,C1195,8/4/2023,Sports,127.62,1,127.62,Credit Card,55,Female,2,0
O103188,C1185,6/8/2023,Electronics,492.17,4,1968.68,Bank Transfer,20,Female,4,0
O103189,C1118,12/26/2023,Electronics,102.86,4,411.44,Bank Transfer,35,Female,4,0
O103190,C1009,5/21/2023,Beauty,467.36,1,467.36,Debit Card,34,Male,1,0
O103191,C1073,5/8/2023,Clothing,22.6,3,67.8,UPI,35,Male,5,0
O103192,C1066,9/23/2023,Clothing,132.42,1,132.42,PayPal,62,Female,4,0
O103193,C1391,1/20/2023,Electronics,162.55,1,162.55,UPI,41,Male,3,0
O103194,C1444,12/5/2023,Home,407.14,1,407.14,Debit Card,46,Female,4,0
O103195,C1422,3/22/2023,Sports,280.16,1,280.16,PayPal,25,Male,3,0
O103196,C1480,9/23/2023,Clothing,93.76,2,187.52,PayPal,46,Female,5,0
O103197,C1451,2/26/2023,Clothing,267.29,4,1069.16,Credit Card,59,Female,2,0
O103198,C1105,6/6/2023,Sports,183.49,1,183.49,Debit Card,59,Female,4,0
O103199,C1319,6/14/2023,Electronics,36.59,3,109.77,Credit Card,24,Female,3,0
O103200,C1015,8/29/2023,Electronics,32.2,3,96.6,PayPal,26,Female,4,0
O103201,C1024,10/4/2023,Sports,27.7,2,55.4,UPI,29,Male,5,0
O103202,C1081,2/21/2023,Electronics,185.88,3,557.64,Debit Card,18,Male,3,0
O103203,C1048,8/3/2023,Electronics,326.28,3,978.84,Credit Card,55,Female,3,0
O103204,C1238,8/1/2023,Books,65.17,2,130.34,Bank Transfer,53,Male,1,0
O103205,C1439,11/5/2023,Beauty,459.07,2,918.14,Credit Card,22,Female,5,0
O103206,C1244,8/29/2023,Home,467.07,4,1868.28,PayPal,22,Female,5,0
O103207,C1337,10/4/2023,Home,435.53,1,435.53,UPI,27,Male,3,0
O103208,C1245,9/10/2023,Beauty,134.92,1,134.92,UPI,27,Male,2,1
O103209,C1065,4/23/2023,Books,149.05,1,149.05,PayPal,38,Male,4,1
O103210,C1116,12/4/2023,Electronics,170.85,2,341.7,Credit Card,39,Female,5,0
O103211,C1145,11/11/2023,Electronics,192.2,2,384.4,PayPal,22,Male,5,0
O103212,C1129,4/5/2023,Beauty,117.43,4,469.72,Debit Card,56,Female,4,0
O103213,C1364,8/25/2023,Beauty,416.56,1,416.56,UPI,61,Female,5,0
O103214,C1390,3/9/2023,Home,447.2,4,1788.8,Bank Transfer,30,Female,4,0
O103215,C1339,3/16/2023,Books,14.52,4,58.08,Credit Card,57,Female,5,0
O103216,C1324,1/25/2023,Clothing,487.89,1,487.89,PayPal,52,Male,5,0
O103217,C1074,11/21/2023,Electronics,176.75,2,353.5,PayPal,51,Male,4,0
O103218,C1204,6/15/2023,Electronics,153.68,4,614.72,UPI,63,Female,4,1
O103219,C1248,6/26/2023,Clothing,197.44,2,394.88,UPI,41,Female,4,0
O103220,C1232,4/20/2023,Sports,438.77,2,877.54,UPI,23,Female,3,0
O103221,C1280,8/14/2023,Electronics,21.99,3,65.97,Debit Card,23,Female,2,0
O103222,C1173,4/6/2023,Home,495.8,3,1487.4,Debit Card,63,Female,3,0
O103223,C1396,10/9/2023,Sports,472.56,2,945.12,Credit Card,54,Female,4,0
O103224,C1391,9/23/2023,Home,436.43,4,1745.72,Credit Card,42,Female,4,0
O103225,C1219,11/25/2023,Electronics,408.36,3,1225.08,UPI,20,Male,3,0
O103226,C1049,4/27/2023,Sports,86.29,4,345.16,Credit Card,49,Male,2,1
O103227,C1282,12/31/2023,Home,278.12,3,834.36,PayPal,56,Female,4,0
O103228,C1158,8/20/2023,Sports,473.14,1,473.14,UPI,37,Male,5,0
O103229,C1495,9/16/2023,Clothing,277.09,2,554.18,Bank Transfer,25,Male,5,0
O103230,C1073,12/15/2023,Clothing,138.57,3,415.71,Credit Card,33,Male,3,0
O103231,C1376,7/1/2023,Books,429.42,1,429.42,UPI,56,Male,5,0
O103232,C1289,9/29/2023,Books,144.61,4,578.44,Credit Card,36,Female,2,1
O103233,C1277,4/28/2023,Beauty,205.11,4,820.44,UPI,59,Male,5,0
O103234,C1192,3/23/2023,Electronics,433.08,3,1299.24,PayPal,64,Male,4,0
O103235,C1432,3/19/2023,Books,27.13,2,54.26,UPI,33,Female,2,0
O103236,C1440,4/14/2023,Home,113.5,3,340.5,Credit Card,54,Female,2,1
O103237,C1152,7/19/2023,Books,450.45,2,900.9,Bank Transfer,54,Female,4,0
O103238,C1240,6/14/2023,Clothing,112.14,1,112.14,Debit Card,44,Male,4,0
O103239,C1039,5/9/2023,Beauty,380.7,4,1522.8,UPI,45,Female,4,0
O103240,C1107,11/10/2023,Books,181.43,2,362.86,Credit Card,43,Male,4,0
O103241,C1387,7/30/2023,Clothing,477.18,3,1431.54,PayPal,37,Female,5,0
O103242,C1422,3/24/2023,Clothing,360.58,3,1081.74,Bank Transfer,44,Male,3,0
O103243,C1331,8/3/2023,Sports,329.51,4,1318.04,UPI,57,Male,4,1
O103244,C1128,6/29/2023,Electronics,337.71,4,1350.84,PayPal,46,Female,2,0
O103245,C1072,7/25/2023,Electronics,384.52,2,769.04,UPI,19,Male,1,1
O103246,C1106,8/16/2023,Clothing,89.01,3,267.03,Debit Card,44,Female,3,0
O103247,C1006,11/23/2023,Electronics,213.89,2,427.78,UPI,48,Female,5,0
O103248,C1269,2/22/2023,Beauty,208.4,3,625.2,UPI,52,Female,3,0
O103249,C1119,12/5/2023,Sports,469.92,2,939.84,Debit Card,18,Male,3,0
O103250,C1278,11/9/2023,Sports,248.35,3,745.05,PayPal,50,Male,2,0
O103251,C1451,6/24/2023,Home,343.45,2,686.9,Credit Card,52,Female,4,0
O103252,C1430,5/11/2023,Electronics,444.85,3,1334.55,Bank Transfer,38,Female,5,0
O103253,C1300,3/28/2023,Beauty,414.15,4,1656.6,Bank Transfer,38,Female,1,0
O103254,C1116,9/25/2023,Electronics,244.06,3,732.18,Credit Card,59,Female,5,0
O103255,C1124,12/7/2023,Sports,229.7,4,918.8,Bank Transfer,43,Female,4,0
O103256,C1030,11/23/2023,Electronics,436.78,4,1747.12,Debit Card,26,Female,2,0
O103257,C1464,5/9/2023,Beauty,332.21,4,1328.84,UPI,21,Female,5,0
O103258,C1215,12/8/2023,Home,227.6,2,455.2,Debit Card,46,Male,4,0
O103259,C1007,2/21/2023,Beauty,240.45,4,961.8,Bank Transfer,32,Male,4,0
O103260,C1300,9/11/2023,Clothing,308.36,2,616.72,UPI,61,Female,4,0
O103261,C1341,5/17/2023,Electronics,342.49,4,1369.96,Bank Transfer,49,Female,5,0
O103262,C1311,9/23/2023,Beauty,297.73,4,1190.92,Bank Transfer,53,Male,4,0
O103263,C1309,2/25/2023,Books,193.94,3,581.82,Credit Card,44,Male,5,0
O103264,C1061,5/3/2023,Home,94.22,4,376.88,UPI,31,Female,3,0
O103265,C1418,7/21/2023,Beauty,271.56,2,543.12,Credit Card,40,Female,2,0
O103266,C1332,8/14/2023,Sports,380.2,3,1140.6,UPI,24,Male,5,1
O103267,C1482,7/24/2023,Beauty,400.11,2,800.22,Bank Transfer,63,Male,2,0
O103268,C1111,10/18/2023,Clothing,32.7,3,98.1,Credit Card,43,Female,4,0
O103269,C1051,5/30/2023,Sports,30.86,3,92.58,Credit Card,35,Female,3,0
O103270,C1435,5/10/2023,Home,197.88,4,791.52,Debit Card,46,Female,4,0
O103271,C1499,5/8/2023,Home,432.25,1,432.25,Bank Transfer,45,Male,4,1
O103272,C1167,8/23/2023,Beauty,287.75,2,575.5,Debit Card,48,Male,5,0
O103273,C1108,10/13/2023,Books,117.1,3,351.3,Debit Card,32,Female,5,0
O103274,C1386,6/28/2023,Clothing,372.12,3,1116.36,Bank Transfer,23,Male,4,0
O103275,C1171,6/30/2023,Books,282.12,3,846.36,UPI,39,Male,5,0
O103276,C1163,6/6/2023,Electronics,209.43,2,418.86,Credit Card,64,Female,5,0
O103277,C1161,11/15/2023,Sports,98.72,2,197.44,PayPal,25,Female,3,1
O103278,C1104,5/16/2023,Beauty,450.02,4,1800.08,Bank Transfer,49,Female,5,0
O103279,C1173,8/13/2023,Home,88.79,1,88.79,PayPal,63,Male,4,0
O103280,C1166,1/9/2023,Electronics,361.77,2,723.54,PayPal,31,Female,2,1
O103281,C1466,9/17/2023,Beauty,281.44,2,562.88,UPI,52,Female,3,0
O103282,C1388,10/14/2023,Books,215.2,3,645.6,PayPal,64,Female,4,0
O103283,C1317,12/23/2023,Electronics,330.12,3,990.36,PayPal,48,Male,4,0
O103284,C1047,12/31/2023,Books,51.99,2,103.98,Bank Transfer,55,Female,5,0
O103285,C1075,6/24/2023,Books,366.39,4,1465.56,Debit Card,60,Female,2,0
O103286,C1069,7/17/2023,Electronics,128.2,1,128.2,Debit Card,60,Male,3,0
O103287,C1166,4/26/2023,Sports,167.41,1,167.41,Credit Card,33,Male,4,0
O103288,C1281,3/21/2023,Beauty,388.38,1,388.38,Debit Card,58,Male,2,0
O103289,C1254,4/25/2023,Beauty,144.66,3,433.98,PayPal,22,Male,4,0
O103290,C1449,4/26/2023,Sports,355.44,1,355.44,PayPal,30,Male,4,0
O103291,C1007,6/1/2023,Clothing,132.09,1,132.09,Credit Card,44,Female,3,0
O103292,C1430,8/13/2023,Sports,58.14,4,232.56,UPI,34,Male,4,1
O103293,C1212,4/6/2023,Books,11.77,2,23.54,UPI,35,Female,3,0
O103294,C1322,10/22/2023,Sports,115.15,3,345.45,Debit Card,42,Female,2,0
O103295,C1412,5/15/2023,Sports,348.25,2,696.5,Debit Card,48,Female,3,0
O103296,C1461,5/1/2023,Home,382.27,4,1529.08,UPI,32,Female,5,1
O103297,C1040,12/21/2023,Clothing,292.79,2,585.58,Debit Card,19,Male,4,0
O103298,C1408,10/3/2023,Books,9.4,3,28.2,PayPal,32,Male,4,0
O103299,C1470,9/17/2023,Beauty,445.43,1,445.43,Bank Transfer,60,Female,4,0
O103300,C1054,11/6/2023,Clothing,454.7,2,909.4,Debit Card,33,Male,4,0
O103301,C1239,5/18/2023,Books,159.43,2,318.86,Credit Card,45,Female,2,0
O103302,C1317,8/13/2023,Sports,475.67,4,1902.68,UPI,47,Female,4,0
O103303,C1034,3/29/2023,Electronics,471.77,1,471.77,UPI,64,Female,3,0
O103304,C1287,11/29/2023,Electronics,41.69,2,83.38,Debit Card,45,Female,4,0
O103305,C1445,12/28/2023,Clothing,72.76,4,291.04,Credit Card,58,Female,5,0
O103306,C1034,5/22/2023,Books,314.16,4,1256.64,Debit Card,44,Male,5,0
O103307,C1366,11/3/2023,Sports,370.06,4,1480.24,Bank Transfer,29,Male,4,0
O103308,C1203,4/21/2023,Beauty,84.78,3,254.34,Bank Transfer,24,Female,2,0
O103309,C1276,12/23/2023,Beauty,230.84,4,923.36,Debit Card,64,Female,2,0
O103310,C1120,10/19/2023,Books,492.58,1,492.58,Bank Transfer,58,Male,5,0
O103311,C1393,10/4/2023,Beauty,438.56,2,877.12,UPI,53,Female,4,0
O103312,C1442,1/4/2023,Books,152.07,4,608.28,Credit Card,27,Female,5,0
O103313,C1301,3/3/2023,Electronics,336.51,1,336.51,UPI,29,Male,1,0
O103314,C1272,7/31/2023,Beauty,286.74,1,286.74,PayPal,18,Male,4,0
O103315,C1128,11/4/2023,Clothing,118.36,4,473.44,PayPal,18,Male,5,0
O103316,C1333,9/11/2023,Beauty,144.08,3,432.24,Credit Card,61,Female,4,0
O103317,C1046,2/18/2023,Sports,394.07,2,788.14,UPI,61,Female,4,0
O103318,C1413,7/28/2023,Sports,13.81,2,27.62,Bank Transfer,43,Male,3,0
O103319,C1434,6/25/2023,Clothing,363.5,4,1454,Credit Card,51,Female,5,0
O103320,C1182,4/1/2023,Beauty,188.95,2,377.9,Bank Transfer,35,Female,2,0
O103321,C1256,2/16/2023,Clothing,407.75,1,407.75,Debit Card,41,Female,5,0
O103322,C1103,4/27/2023,Home,191.61,2,383.22,Credit Card,42,Female,1,0
O103323,C1232,2/18/2023,Books,119.25,2,238.5,Debit Card,44,Male,2,0
O103324,C1451,11/7/2023,Electronics,444.61,3,1333.83,UPI,58,Male,5,0
O103325,C1350,7/11/2023,Electronics,369.56,1,369.56,PayPal,48,Male,3,0
O103326,C1494,9/28/2023,Electronics,127,2,254,Credit Card,27,Female,4,1
O103327,C1197,6/6/2023,Electronics,368.82,4,1475.28,UPI,45,Female,5,0
O103328,C1440,2/5/2023,Clothing,326.91,1,326.91,PayPal,56,Female,4,0
O103329,C1094,10/2/2023,Clothing,437.14,4,1748.56,Debit Card,60,Male,4,0
O103330,C1447,12/16/2023,Clothing,459.02,1,459.02,UPI,54,Female,3,0
O103331,C1294,4/1/2023,Sports,109.38,1,109.38,PayPal,35,Male,5,0
O103332,C1417,8/16/2023,Electronics,216.57,3,649.71,UPI,33,Male,5,0
O103333,C1479,10/3/2023,Electronics,485.54,1,485.54,Debit Card,46,Female,2,1
O103334,C1056,6/28/2023,Beauty,372.06,1,372.06,PayPal,38,Male,4,0
O103335,C1461,2/21/2023,Sports,183.68,4,734.72,PayPal,42,Male,5,0
O103336,C1314,6/22/2023,Sports,225.79,2,451.58,UPI,21,Female,4,0
O103337,C1402,8/18/2023,Electronics,344.17,2,688.34,UPI,45,Male,5,0
O103338,C1174,5/7/2023,Home,373.36,2,746.72,PayPal,58,Male,4,0
O103339,C1492,9/9/2023,Clothing,306.15,1,306.15,Bank Transfer,60,Male,5,0
O103340,C1184,1/31/2023,Sports,201.39,1,201.39,UPI,25,Male,3,1
O103341,C1435,9/24/2023,Electronics,192.65,3,577.95,Debit Card,24,Female,3,0
O103342,C1388,10/7/2023,Beauty,55.89,3,167.67,PayPal,45,Female,3,0
O103343,C1165,3/11/2023,Sports,40.92,3,122.76,PayPal,21,Female,5,0
O103344,C1484,11/17/2023,Sports,202.42,4,809.68,Bank Transfer,20,Female,4,0
O103345,C1194,2/12/2023,Sports,396.26,2,792.52,Credit Card,40,Female,4,0
O103346,C1054,6/14/2023,Books,490.9,1,490.9,Bank Transfer,62,Female,5,0
O103347,C1157,9/12/2023,Home,387.4,2,774.8,Credit Card,64,Male,3,1
O103348,C1097,2/15/2023,Home,14.56,4,58.24,UPI,43,Male,2,0
O103349,C1329,6/10/2023,Beauty,141.58,1,141.58,Credit Card,36,Male,3,0
O103350,C1025,6/5/2023,Sports,177.31,3,531.93,PayPal,63,Female,1,0
O103351,C1494,10/3/2023,Electronics,54.33,3,162.99,Bank Transfer,22,Male,5,0
O103352,C1261,7/9/2023,Beauty,126.18,4,504.72,Credit Card,18,Male,5,0
O103353,C1051,8/23/2023,Clothing,207.46,2,414.92,PayPal,51,Female,2,0
O103354,C1038,1/1/2024,Clothing,80.64,1,80.64,Bank Transfer,26,Male,3,0
O103355,C1293,11/24/2023,Books,43.55,4,174.2,Credit Card,40,Male,4,0
O103356,C1473,7/15/2023,Clothing,136.35,4,545.4,Credit Card,62,Female,4,0
O103357,C1003,5/4/2023,Beauty,15.05,2,30.1,Debit Card,32,Male,4,0
O103358,C1200,4/27/2023,Home,77.62,3,232.86,Bank Transfer,36,Male,4,0
O103359,C1080,3/14/2023,Books,440.74,4,1762.96,PayPal,28,Female,3,0
O103360,C1452,8/5/2023,Beauty,109.27,4,437.08,UPI,61,Female,5,0
O103361,C1105,12/1/2023,Beauty,5.12,1,5.12,Debit Card,64,Female,3,0
O103362,C1354,1/6/2023,Sports,194.62,2,389.24,Bank Transfer,37,Female,4,0
O103363,C1143,4/8/2023,Sports,77.66,3,232.98,Debit Card,47,Male,5,0
O103364,C1321,12/21/2023,Sports,363.46,1,363.46,Credit Card,21,Female,2,0
O103365,C1066,12/6/2023,Beauty,25.45,4,101.8,PayPal,41,Male,4,0
O103366,C1327,2/28/2023,Electronics,67.54,2,135.08,PayPal,28,Female,4,1
O103367,C1035,4/4/2023,Books,345.99,4,1383.96,Debit Card,19,Male,4,0
O103368,C1484,5/12/2023,Beauty,148.75,4,595,Bank Transfer,27,Female,5,0
O103369,C1275,5/27/2023,Home,283.57,3,850.71,UPI,27,Female,5,0
O103370,C1056,3/3/2023,Sports,415.58,4,1662.32,PayPal,38,Male,3,0
O103371,C1285,9/12/2023,Clothing,144.84,3,434.52,PayPal,62,Male,4,0
O103372,C1241,9/3/2023,Electronics,493.05,2,986.1,Credit Card,50,Male,4,0
O103373,C1020,7/18/2023,Clothing,324.78,3,974.34,Credit Card,53,Male,4,0
O103374,C1124,8/12/2023,Books,346.82,1,346.82,Debit Card,32,Female,4,0
O103375,C1379,3/15/2023,Sports,19.26,1,19.26,UPI,31,Male,4,0
O103376,C1340,9/15/2023,Clothing,353.89,2,707.78,PayPal,39,Female,3,0
O103377,C1023,10/19/2023,Electronics,344.98,4,1379.92,PayPal,52,Female,3,0
O103378,C1441,5/9/2023,Clothing,270.99,3,812.97,Debit Card,58,Female,4,0
O103379,C1103,11/26/2023,Electronics,331.7,1,331.7,Bank Transfer,32,Female,2,0
O103380,C1079,5/30/2023,Books,321.5,1,321.5,Credit Card,41,Male,2,0
O103381,C1095,11/18/2023,Clothing,163.46,1,163.46,Debit Card,36,Female,5,0
O103382,C1013,8/14/2023,Electronics,334.56,1,334.56,PayPal,38,Female,5,0
O103383,C1286,3/24/2023,Clothing,250.7,3,752.1,UPI,18,Female,3,0
O103384,C1030,2/27/2023,Beauty,89.36,1,89.36,Credit Card,29,Female,1,0
O103385,C1266,10/1/2023,Electronics,409.12,4,1636.48,UPI,43,Male,5,0
O103386,C1371,6/14/2023,Home,295.25,4,1181,Credit Card,24,Male,3,0
O103387,C1462,2/23/2023,Beauty,161.02,2,322.04,PayPal,47,Male,4,0
O103388,C1196,1/2/2023,Books,397.39,4,1589.56,Credit Card,56,Female,5,0
O103389,C1394,10/18/2023,Electronics,14.01,3,42.03,PayPal,43,Male,4,0
O103390,C1289,10/7/2023,Electronics,53.88,3,161.64,Credit Card,29,Female,3,0
O103391,C1480,10/20/2023,Beauty,363.38,1,363.38,Bank Transfer,41,Female,4,0
O103392,C1352,11/12/2023,Sports,384.52,3,1153.56,Bank Transfer,43,Male,4,0
O103393,C1350,9/9/2023,Books,136.9,3,410.7,Debit Card,30,Female,1,0
O103394,C1326,8/21/2023,Sports,479.58,2,959.16,PayPal,58,Female,5,0
O103395,C1275,7/4/2023,Clothing,63.95,2,127.9,PayPal,20,Female,3,0
O103396,C1327,3/31/2023,Sports,246.82,1,246.82,Debit Card,52,Male,4,0
O103397,C1189,1/11/2023,Sports,301.37,2,602.74,Debit Card,58,Male,5,0
O103398,C1022,8/24/2023,Sports,289.95,3,869.85,UPI,44,Male,3,0
O103399,C1206,3/6/2023,Beauty,382.31,2,764.62,Debit Card,53,Male,3,0
O103400,C1483,7/27/2023,Sports,91.85,3,275.55,Bank Transfer,21,Female,5,0
O103401,C1376,8/20/2023,Sports,219.52,3,658.56,Bank Transfer,25,Female,2,0
O103402,C1187,6/22/2023,Home,377.85,3,1133.55,Bank Transfer,27,Male,5,0
O103403,C1371,9/29/2023,Clothing,428.54,1,428.54,PayPal,46,Male,5,0
O103404,C1365,4/8/2023,Books,458.42,4,1833.68,PayPal,23,Female,5,0
O103405,C1461,8/26/2023,Books,45.57,3,136.71,Bank Transfer,57,Female,5,0
O103406,C1330,6/7/2023,Clothing,415.5,4,1662,Bank Transfer,40,Male,3,0
O103407,C1241,2/25/2023,Books,182.52,1,182.52,Bank Transfer,49,Female,1,0
O103408,C1464,11/16/2023,Sports,386.37,4,1545.48,Credit Card,24,Male,4,0
O103409,C1112,6/22/2023,Books,255.59,3,766.77,PayPal,60,Female,5,0
O103410,C1480,9/22/2023,Sports,447.14,3,1341.42,PayPal,56,Female,4,0
O103411,C1013,12/22/2023,Clothing,227.48,4,909.92,Bank Transfer,32,Male,5,0
O103412,C1140,12/15/2023,Books,126.39,3,379.17,PayPal,40,Female,1,0
O103413,C1295,4/12/2023,Clothing,37.24,2,74.48,Bank Transfer,49,Female,5,0
O103414,C1240,5/6/2023,Beauty,7.22,1,7.22,PayPal,44,Female,4,0
O103415,C1162,11/9/2023,Books,218.44,2,436.88,UPI,64,Male,4,0
O103416,C1347,2/19/2023,Electronics,403.52,2,807.04,Credit Card,27,Male,5,0
O103417,C1005,1/28/2023,Home,410.33,1,410.33,Credit Card,35,Female,4,0
O103418,C1477,7/2/2023,Clothing,361.04,4,1444.16,PayPal,36,Male,1,0
O103419,C1158,2/3/2023,Home,44.52,1,44.52,UPI,63,Female,5,0
O103420,C1299,8/17/2023,Sports,421.39,2,842.78,Debit Card,34,Male,4,0
O103421,C1149,6/5/2023,Electronics,151.94,3,455.82,UPI,44,Male,4,0
O103422,C1462,3/19/2023,Clothing,223.24,1,223.24,Bank Transfer,32,Male,5,0
O103423,C1273,11/13/2023,Sports,231.83,4,927.32,PayPal,55,Female,4,0
O103424,C1359,5/24/2023,Beauty,99.27,3,297.81,PayPal,36,Male,5,0
O103425,C1340,3/17/2023,Sports,295.58,2,591.16,Credit Card,51,Male,4,0
O103426,C1070,7/15/2023,Sports,349.69,2,699.38,Bank Transfer,24,Female,5,0
O103427,C1088,1/11/2023,Books,32.54,4,130.16,Debit Card,18,Female,3,0
